"","1","2","3","4","5","6","7","8"
"""touchchat",0,0,0,10,0,0,0,1
"""tumblr",0,0,0,1,0,0,0,0
"""twitter",0,0,0,1,0,0,0,0
"""unique",0,0,0,1,1,0,0,0
"""via",0,0,0,1,1,0,0,0
"""vocabpc",0,0,0,1,0,0,0,0
"""volume",0,0,0,1,0,0,0,0
"""were",0,0,0,1,2,3,0,1
"""when",0,0,0,1,8,2,5,3
"""whereby",0,0,0,1,0,0,0,0
"""wordpower",0,0,0,1,0,0,0,0
"15"",",0,0,0,1,0,0,0,0
"actions",0,0,0,2,0,0,0,0
"actions"",",0,0,0,2,0,0,0,0
"activate",0,0,0,1,0,0,0,0
"activate"",",0,0,0,1,0,0,0,0
"activation",0,0,0,1,0,0,0,0
"activation"",",0,0,0,1,0,0,0,0
"adjusted",0,0,0,1,0,0,0,0
"adjusted"",",0,0,0,1,0,0,0,0
"affect",0,0,0,1,0,0,0,0
"affect"",",0,0,0,1,0,0,0,0
"als",0,0,0,1,0,0,0,0
"als"",",0,0,0,1,0,0,0,0
"another",0,0,0,1,1,0,1,1
"another"",",0,0,0,1,1,0,1,1
"applications",0,0,0,2,0,0,0,0
"applications"",",0,0,0,2,0,0,0,0
"automatically",0,0,0,1,0,0,0,1
"automatically"",",0,0,0,1,0,0,0,1
"borders",0,0,0,1,0,0,0,0
"borders"",",0,0,0,1,0,0,0,0
"british",0,0,0,1,0,0,0,0
"british"",",0,0,0,1,0,0,0,0
"button",0,0,0,6,0,1,6,5
"button"",",0,0,0,6,0,1,6,5
"c(""touchchat",0,0,0,1,0,0,0,0
"camera",0,0,0,1,1,0,0,1
"camera"",",0,0,0,1,1,0,0,1
"capabilities",0,0,0,1,0,0,0,0
"capabilities"",",0,0,0,1,0,0,0,0
"category",0,0,0,1,0,0,6,0
"category"",",0,0,0,1,0,0,6,0
"clear",0,0,0,1,0,0,0,1
"clear"",",0,0,0,1,0,0,0,1
"colors",0,0,0,1,0,0,0,0
"colors"",",0,0,0,1,0,0,0,0
"computer",0,0,0,1,1,0,0,0
"computer"",",0,0,0,1,1,0,0,0
"conditions",0,0,0,1,0,0,0,0
"conditions"",",0,0,0,1,0,0,0,0
"configured",0,0,0,1,0,0,0,0
"configured"",",0,0,0,1,0,0,0,0
"copied",0,0,0,4,0,0,0,0
"copied"",",0,0,0,4,0,0,0,0
"customized",0,0,0,1,1,1,0,0
"customized"",",0,0,0,1,1,1,0,0
"dedicated",0,0,0,1,0,0,0,0
"dedicated"",",0,0,0,1,0,0,0,0
"desired",0,0,0,1,0,0,1,0
"desired"",",0,0,0,1,0,0,1,0
"different",0,0,0,3,1,6,0,0
"different"",",0,0,0,3,1,6,0,0
"difficulty",0,0,0,1,0,0,0,0
"difficulty"",",0,0,0,1,0,0,0,0
"display",0,0,0,1,0,0,0,1
"display"",",0,0,0,1,0,0,0,1
"divided",0,0,0,1,0,0,0,0
"divided"",",0,0,0,1,0,0,0,0
"dragging",0,0,0,1,0,0,0,0
"dragging"",",0,0,0,1,0,0,0,0
"dwell",0,0,0,1,0,0,0,0
"dwell"",",0,0,0,1,0,0,0,0
"essence",0,0,0,1,0,0,0,0
"essence"",",0,0,0,1,0,0,0,0
"etc",0,0,0,1,2,0,0,0
"etc"",",0,0,0,1,2,0,0,0
"example",0,0,0,1,1,0,1,2
"example"",",0,0,0,1,1,0,1,2
"exported",0,0,0,1,0,0,0,0
"exported"",",0,0,0,1,0,0,0,0
"featured",0,0,0,1,0,0,0,0
"featured"",",0,0,0,1,0,0,0,0
"file",0,0,0,1,0,0,0,0
"file"",",0,0,0,1,0,0,0,0
"fill",0,0,0,1,1,0,0,0
"fill"",",0,0,0,1,1,0,0,0
"fits",0,0,0,2,0,0,0,0
"fits"",",0,0,0,2,0,0,0,0
"five",0,0,0,1,0,0,0,0
"five"",",0,0,0,1,0,0,0,0
"fonts",0,0,0,1,0,0,0,0
"fonts"",",0,0,0,1,0,0,0,0
"four",0,0,0,1,0,1,0,0
"four"",",0,0,0,1,0,1,0,0
"generated",0,0,0,2,0,0,0,0
"generated"",",0,0,0,2,0,0,0,0
"gestures",0,0,0,1,0,0,0,0
"gestures"",",0,0,0,1,0,0,0,0
"gives",0,0,0,1,2,0,1,0
"gives"",",0,0,0,1,2,0,1,0
"image",0,0,0,1,1,0,0,1
"image"",",0,0,0,1,1,0,0,1
"imported",0,0,0,1,0,0,0,0
"imported"",",0,0,0,1,0,0,0,0
"individual",0,0,0,1,0,0,0,0
"individual"",",0,0,0,1,0,0,0,0
"into",0,0,0,4,4,3,0,1
"into"",",0,0,0,4,4,3,0,1
"ipod"")",0,0,0,1,0,0,0,0
"ishare",0,0,0,1,0,0,0,0
"ishare"",",0,0,0,1,0,0,0,0
"large",0,0,0,1,0,0,0,0
"large"",",0,0,0,1,0,0,0,0
"layout",0,0,0,1,0,1,1,3
"layout"",",0,0,0,1,0,1,1,3
"letters",0,0,0,1,0,0,0,0
"letters"",",0,0,0,1,0,0,0,0
"linked",0,0,0,1,0,0,0,0
"linked"",",0,0,0,1,0,0,0,0
"loud",0,0,0,1,0,1,0,0
"loud"",",0,0,0,1,0,1,0,0
"measures",0,0,0,1,0,0,0,0
"measures"",",0,0,0,1,0,0,0,0
"meet",0,0,0,1,1,0,0,0
"meet"",",0,0,0,1,1,0,0,0
"message",0,0,0,6,0,0,0,1
"message"",",0,0,0,6,0,0,0,1
"messages",0,0,0,4,0,1,0,0
"messages"",",0,0,0,4,0,1,0,0
"modified",0,0,0,1,0,0,0,0
"modified"",",0,0,0,1,0,0,0,0
"much",0,0,0,1,9,0,2,2
"much"",",0,0,0,1,9,0,2,2
"multichat",0,0,0,1,0,0,0,0
"multichat"",",0,0,0,1,0,0,0,0
"music",0,0,0,1,1,0,0,0
"music"",",0,0,0,1,1,0,0,0
"noisy",0,0,0,1,0,0,0,0
"noisy"",",0,0,0,1,0,0,0,0
"note",0,0,0,1,1,0,0,0
"note"",",0,0,0,1,1,0,0,0
"number",0,0,0,1,0,1,0,0
"number"",",0,0,0,1,0,1,0,0
"pasted",0,0,0,2,0,0,0,0
"pasted"",",0,0,0,2,0,0,0,0
"personality",0,0,0,1,0,0,0,0
"personality"",",0,0,0,1,0,0,0,0
"play",0,0,0,1,0,0,0,0
"play"",",0,0,0,1,0,0,0,0
"playing",0,0,0,1,0,1,0,0
"playing"",",0,0,0,1,0,1,0,0
"posted",0,0,0,1,0,0,0,0
"posted"",",0,0,0,1,0,0,0,0
"previously",0,0,0,1,0,0,0,0
"previously"",",0,0,0,1,0,0,0,0
"primary",0,0,0,1,0,0,0,0
"primary"",",0,0,0,1,0,0,0,0
"program",0,0,0,1,5,4,2,1
"program"",",0,0,0,1,5,4,2,1
"protect",0,0,0,1,0,0,0,0
"protect"",",0,0,0,1,0,0,0,0
"provided",0,0,0,1,1,0,0,0
"provided"",",0,0,0,1,1,0,0,0
"purchases",0,0,0,1,0,0,0,0
"purchases"",",0,0,0,1,0,0,0,0
"push",0,0,0,1,1,0,0,0
"push"",",0,0,0,1,1,0,0,0
"rearranged",0,0,0,1,0,0,0,0
"rearranged"",",0,0,0,1,0,0,0,0
"release",0,0,0,2,0,0,0,0
"release"",",0,0,0,2,0,0,0,0
"roll",0,0,0,1,0,0,0,1
"roll"",",0,0,0,1,0,0,0,1
"safe",0,0,0,1,0,0,0,0
"safe"",",0,0,0,1,0,0,0,0
"send",0,0,0,1,0,0,0,0
"send"",",0,0,0,1,0,0,0,0
"service",0,0,0,1,3,0,0,1
"service"",",0,0,0,1,3,0,0,1
"sets",0,0,0,6,1,0,0,0
"sets"",",0,0,0,6,1,0,0,0
"shared",0,0,0,1,0,0,0,0
"shared"",",0,0,0,1,0,0,0,0
"should",0,0,0,1,0,0,0,0
"should"",",0,0,0,1,0,0,0,0
"silently",0,0,0,1,0,0,0,0
"silently"",",0,0,0,1,0,0,0,0
"simply",0,0,0,2,2,0,0,0
"simply"",",0,0,0,2,2,0,0,0
"spelling",0,0,0,1,0,0,0,0
"spelling"",",0,0,0,1,0,0,0,0
"spoken",0,0,0,2,0,0,0,0
"spoken"",",0,0,0,2,0,0,0,0
"store",0,0,0,1,0,0,0,0
"store"",",0,0,0,1,0,0,0,0
"stroke",0,0,0,1,0,0,0,0
"stroke"",",0,0,0,1,0,0,0,0
"styling",0,0,0,1,0,0,0,0
"styling"",",0,0,0,1,0,0,0,0
"subscribe",0,0,0,1,0,0,0,0
"subscribe"",",0,0,0,1,0,0,0,0
"such",0,0,0,1,0,3,1,0
"such"",",0,0,0,1,0,3,1,0
"synthesized",0,0,0,1,0,0,0,0
"synthesized"",",0,0,0,1,0,0,0,0
"synthesizer",0,0,0,1,0,0,0,0
"synthesizer"",",0,0,0,1,0,0,0,0
"taken",0,0,0,1,0,0,0,0
"taken"",",0,0,0,1,0,0,0,0
"targets",0,0,0,1,0,0,0,0
"targets"",",0,0,0,1,0,0,0,0
"tilt",0,0,0,1,0,0,0,0
"tilt"",",0,0,0,1,0,0,0,0
"timing",0,0,0,1,0,0,0,0
"timing"",",0,0,0,1,0,0,0,0
"touchchat",0,0,0,10,0,0,0,0
"touchchat"",",0,0,0,10,0,0,0,1
"tumblr",0,0,0,1,0,0,0,0
"tumblr"",",0,0,0,1,0,0,0,0
"twitter",0,0,0,1,0,0,0,0
"twitter"",",0,0,0,1,0,0,0,0
"unique",0,0,0,1,1,0,0,0
"unique"",",0,0,0,1,1,0,0,0
"via",0,0,0,1,1,0,0,0
"via"",",0,0,0,1,1,0,0,0
"vocabpc",0,0,0,1,0,0,0,0
"vocabpc"",",0,0,0,1,0,0,0,0
"volume",0,0,0,1,0,0,0,0
"volume"",",0,0,0,1,0,0,0,0
"were",0,0,0,1,2,3,0,1
"were"",",0,0,0,1,2,3,0,1
"when",0,0,0,1,8,2,5,3
"when"",",0,0,0,1,8,2,5,3
"whereby",0,0,0,1,0,0,0,0
"whereby"",",0,0,0,1,0,0,0,0
"wordpower",0,0,0,1,0,0,0,0
"wordpower"",",0,0,0,1,0,0,0,0
"""2000",0,0,0,0,1,0,0,0
"""2016",0,0,0,0,1,0,0,0
"""26",0,0,0,0,1,0,0,0
"""able",0,0,0,0,4,2,6,0
"""acapela",0,0,0,0,1,0,0,0
"""achievement",0,0,0,0,1,0,0,0
"""actual",0,0,0,0,1,0,0,0
"""actually",0,0,0,0,1,0,0,0
"""added",0,0,0,0,1,3,1,0
"""adding",0,0,0,0,3,0,3,0
"""additionally",0,0,0,0,1,0,0,0
"""affable",0,0,0,0,1,0,0,0
"""afford",0,0,0,0,2,0,0,0
"""affordability",0,0,0,0,1,0,0,0
"""after",0,0,0,0,2,2,0,0
"""again",0,0,0,0,2,2,0,1
"""age",0,0,0,0,1,1,0,0
"""ago",0,0,0,0,1,2,0,0
"""album",0,0,0,0,1,1,0,0
"""already",0,0,0,0,2,0,2,0
"""alternate",0,0,0,0,2,0,0,0
"""am",0,0,0,0,6,6,4,0
"""amazing",0,0,0,0,5,0,0,0
"""answer",0,0,0,0,2,0,0,0
"""answered",0,0,0,0,1,0,0,0
"""answers",0,0,0,0,1,0,0,0
"""anxious",0,0,0,0,1,0,0,0
"""anything",0,0,0,0,2,0,0,0
"""apart",0,0,0,0,1,0,0,0
"""aphasia",0,0,0,0,1,0,0,0
"""appeared",0,0,0,0,1,0,0,0
"""appreciate",0,0,0,0,1,1,0,0
"""ask",0,0,0,0,1,0,0,0
"""asked",0,0,0,0,2,0,0,0
"""assessing",0,0,0,0,1,0,0,0
"""assessment",0,0,0,0,2,0,0,0
"""associate",0,0,0,0,1,0,0,0
"""attends",0,0,0,0,1,0,0,0
"""attention",0,0,0,0,1,0,0,0
"""attribuites",0,0,0,0,1,0,0,0
"""author",0,0,0,0,1,0,0,0
"""authoriing",0,0,0,0,1,0,0,0
"""authoring",0,0,0,0,5,0,0,0
"""bank",0,0,0,0,1,0,0,0
"""barely",0,0,0,0,1,0,0,0
"""basics",0,0,0,0,1,0,0,0
"""bathroom",0,0,0,0,1,0,0,0
"""beauty",0,0,0,0,1,0,0,0
"""because",0,0,0,0,6,4,0,2
"""become",0,0,0,0,2,0,0,0
"""before",0,0,0,0,6,2,0,0
"""benefit",0,0,0,0,1,0,0,0
"""better",0,0,0,0,1,2,0,2
"""bick",0,0,0,0,2,0,0,0
"""bit",0,0,0,0,2,0,0,0
"""black",0,0,0,0,1,0,0,0
"""blinks",0,0,0,0,1,0,0,0
"""board",0,0,0,0,8,0,0,0
"""boaring",0,0,0,0,1,0,0,0
"""body",0,0,0,0,1,1,0,0
"""brand",0,0,0,0,2,0,0,0
"""buggy",0,0,0,0,1,0,0,0
"""busy",0,0,0,0,1,0,0,0
"""buy",0,0,0,0,1,0,0,0
"""cameraman",0,0,0,0,1,0,0,0
"""can't",0,0,0,0,2,0,0,0
"""care",0,0,0,0,1,1,0,0
"""case",0,0,0,0,1,3,0,0
"""cause",0,0,0,0,1,0,0,0
"""certain",0,0,0,0,1,1,0,0
"""certificate",0,0,0,0,1,0,0,0
"""changing",0,0,0,0,2,1,0,0
"""child",0,0,0,0,1,1,2,0
"""choice",0,0,0,0,2,0,0,0
"""circuit",0,0,0,0,1,0,0,0
"""class",0,0,0,0,4,0,0,0
"""clean",0,0,0,0,2,0,0,0
"""click",0,0,0,0,1,0,0,0
"""clicking",0,0,0,0,1,0,0,0
"""client",0,0,0,0,2,0,0,0
"""clients",0,0,0,0,3,0,0,0
"""clipart",0,0,0,0,1,0,0,0
"""closed",0,0,0,0,1,0,0,0
"""cloud",0,0,0,0,1,0,0,0
"""cognitive",0,0,0,0,2,1,0,0
"""colleagues",0,0,0,0,1,0,0,0
"""come",0,0,0,0,1,0,0,1
"""comfortable",0,0,0,0,1,0,0,0
"""comments",0,0,0,0,1,0,0,0
"""commercial",0,0,0,0,1,0,0,0
"""complaint",0,0,0,0,1,0,0,0
"""compliment",0,0,0,0,1,0,0,0
"""conceived",0,0,0,0,1,0,0,0
"""concept",0,0,0,0,2,0,0,0
"""condition",0,0,0,0,1,0,0,0
"""contact",0,0,0,0,1,0,0,0
"""continue",0,0,0,0,1,0,0,1
"""continues",0,0,0,0,1,0,0,0
"""control",0,0,0,0,1,0,0,0
"""conversation",0,0,0,0,1,0,1,0
"""convince",0,0,0,0,1,0,0,0
"""copyright",0,0,0,0,1,0,0,0
"""costs",0,0,0,0,1,0,0,0
"""could",0,0,0,0,3,2,0,0
"""counting",0,0,0,0,1,0,0,0
"""countless",0,0,0,0,2,0,0,0
"""couple",0,0,0,0,2,0,0,0
"""created",0,0,0,0,1,0,2,0
"""creator",0,0,0,0,1,0,0,0
"""curriculum",0,0,0,0,2,0,0,0
"""curve",0,0,0,0,2,0,0,0
"""customer",0,0,0,0,3,0,0,1
"""customizations",0,0,0,0,1,0,0,0
"""dad",0,0,0,0,3,1,0,0
"""dangerous",0,0,0,0,1,0,0,0
"""data",0,0,0,0,2,0,0,0
"""dayhab",0,0,0,0,1,0,0,0
"""definitely",0,0,0,0,1,0,0,0
"""degenerative",0,0,0,0,1,0,0,0
"""delete",0,0,0,0,2,1,4,0
"""deleting",0,0,0,0,1,0,0,1
"""despite",0,0,0,0,1,0,0,0
"""detailed",0,0,0,0,1,0,0,0
"""developing",0,0,0,0,2,0,0,0
"""did",0,0,0,0,2,1,0,2
"""didn't",0,0,0,0,5,0,0,0
"""dining",0,0,0,0,1,0,0,0
"""disabilities",0,0,0,0,7,1,0,0
"""disapears",0,0,0,0,1,0,0,0
"""diverse",0,0,0,0,1,0,0,0
"""djs",0,0,0,0,1,0,0,0
"""do",0,0,0,0,5,3,2,1
"""doesn't",0,0,0,0,1,0,1,0
"""doing",0,0,0,0,1,0,0,0
"""don't",0,0,0,0,1,0,4,0
"""doors",0,0,0,0,2,0,0,0
"""downloaded",0,0,0,0,2,0,0,0
"""downsides",0,0,0,0,1,0,0,0
"""drawings",0,0,0,0,2,0,0,0
"""dropbox",0,0,0,0,1,0,0,0
"""dropped",0,0,0,0,1,0,0,0
"""dwelling",0,0,0,0,1,0,0,0
"""earned",0,0,0,0,1,0,0,0
"""easier",0,0,0,0,4,0,2,1
"""ed",0,0,0,0,1,0,0,0
"""edit",0,0,0,0,2,0,2,0
"""education",0,0,0,0,1,0,0,1
"""else",0,0,0,0,2,0,0,0
"""encountered",0,0,0,0,1,0,0,0
"""end",0,0,0,0,2,0,0,0
"""endless",0,0,0,0,1,0,0,0
"""engages",0,0,0,0,2,0,0,0
"""enjoys",0,0,0,0,1,0,0,0
"""enough",0,0,0,0,3,1,1,0
"""entities",0,0,0,0,1,0,0,0
"""evaluate",0,0,0,0,1,0,0,0
"""even",0,0,0,0,4,5,0,0
"""event",0,0,0,0,1,0,0,0
"""ever",0,0,0,0,3,0,0,0
"""examble",0,0,0,0,1,0,0,0
"""excellent",0,0,0,0,2,0,0,0
"""experimented",0,0,0,0,1,0,0,0
"""explore",0,0,0,0,1,0,0,0
"""extra",0,0,0,0,1,0,1,1
"""eye",0,0,0,0,3,0,0,0
"""eyes",0,0,0,0,1,1,0,0
"""face",0,0,0,0,2,0,0,0
"""faces",0,0,0,0,1,0,0,0
"""facilitated",0,0,0,0,1,0,0,0
"""facilitator's",0,0,0,0,1,0,0,0
"""facilities",0,0,0,0,1,0,0,0
"""fact",0,0,0,0,2,0,0,0
"""families",0,0,0,0,1,0,0,0
"""fast",0,0,0,0,1,1,0,0
"""faster",0,0,0,0,2,0,1,0
"""feelings",0,0,0,0,1,0,0,0
"""felt",0,0,0,0,1,1,0,0
"""few",0,0,0,0,3,1,1,0
"""field",0,0,0,0,2,0,1,0
"""figure",0,0,0,0,1,3,0,0
"""find",0,0,0,0,4,0,1,2
"""finger",0,0,0,0,1,0,0,0
"""first",0,0,0,0,2,1,1,1
"""fit",0,0,0,0,1,0,0,0
"""fixed",0,0,0,0,1,0,0,0
"""flat",0,0,0,0,1,0,0,0
"""flipping",0,0,0,0,1,0,0,0
"""foods",0,0,0,0,1,1,0,0
"""form",0,0,0,0,1,0,0,0
"""forward",0,0,0,0,1,0,0,0
"""found",0,0,0,0,5,2,0,0
"""framework",0,0,0,0,1,0,0,0
"""friends",0,0,0,0,2,1,2,0
"""future",0,0,0,0,1,1,0,0
"""galore",0,0,0,0,1,0,0,0
"""gaze",0,0,0,0,2,0,0,0
"""getting",0,0,0,0,3,1,0,0
"""give",0,0,0,0,3,2,2,0
"""given",0,0,0,0,1,2,0,0
"""go",0,0,0,0,4,2,0,0
"""goals",0,0,0,0,1,0,0,0
"""granddaughter's",0,0,0,0,1,0,0,0
"""grandson",0,0,0,0,1,0,0,0
"""greet",0,0,0,0,1,0,0,0
"""guide",0,0,0,0,1,0,0,0
"""guys",0,0,0,0,2,0,0,0
"""had",0,0,0,0,3,3,0,0
"""hate",0,0,0,0,1,0,0,0
"""having",0,0,0,0,1,1,1,0
"""he",0,0,0,0,8,10,0,0
"""hear",0,0,0,0,1,0,1,0
"""held",0,0,0,0,1,0,0,0
"""helped",0,0,0,0,1,4,0,0
"""helpfully",0,0,0,0,1,0,0,0
"""her",0,0,0,0,1,7,0,0
"""hi",0,0,0,0,1,0,0,0
"""hierarchy",0,0,0,0,2,0,0,0
"""highly",0,0,0,0,3,4,0,0
"""him",0,0,0,0,1,3,0,0
"""himself",0,0,0,0,3,0,0,0
"""his",0,0,0,0,13,5,1,0
"""hours",0,0,0,0,2,0,0,0
"""however",0,0,0,0,1,0,0,0
"""i'm",0,0,0,0,1,1,0,0
"""i've",0,0,0,0,6,0,2,0
"""idea",0,0,0,0,2,0,0,0
"""ideas",0,0,0,0,1,0,0,0
"""iep",0,0,0,0,1,0,0,0
"""imagine",0,0,0,0,1,0,0,0
"""immediately",0,0,0,0,1,0,0,0
"""implented",0,0,0,0,1,0,0,0
"""implimentation",0,0,0,0,1,0,0,0
"""import",0,0,0,0,1,0,0,0
"""importance",0,0,0,0,1,0,0,0
"""importing",0,0,0,0,1,0,0,0
"""incorrect",0,0,0,0,1,0,0,0
"""incredibly",0,0,0,0,1,0,0,1
"""independent",0,0,0,0,2,0,0,0
"""independently",0,0,0,0,1,0,2,0
"""individualized",0,0,0,0,1,0,0,0
"""inexpensive",0,0,0,0,1,0,0,0
"""infantile",0,0,0,0,1,0,0,0
"""infrared",0,0,0,0,1,0,0,0
"""initial",0,0,0,0,1,0,0,0
"""installed",0,0,0,0,1,0,0,0
"""instantly",0,0,0,0,2,0,0,0
"""instructions",0,0,0,0,2,0,0,0
"""intellectual",0,0,0,0,1,0,0,0
"""intelligently",0,0,0,0,1,0,0,0
"""interact",0,0,0,0,1,0,0,0
"""intuitive",0,0,0,0,1,0,0,2
"""investing",0,0,0,0,1,0,0,0
"""ipads",0,0,0,0,1,0,0,0
"""ironic",0,0,0,0,1,0,0,0
"""isn't",0,0,0,0,1,0,0,0
"""issue",0,0,0,0,2,1,0,0
"""it's",0,0,0,0,5,0,3,0
"""items",0,0,0,0,1,1,0,0
"""jumped",0,0,0,0,1,0,0,0
"""june",0,0,0,0,1,0,0,0
"""keeps",0,0,0,0,2,0,0,0
"""keyword",0,0,0,0,1,0,0,0
"""know",0,0,0,0,1,1,0,0
"""later",0,0,0,0,1,0,0,0
"""layed",0,0,0,0,1,0,0,0
"""layers",0,0,0,0,1,0,0,0
"""lcd",0,0,0,0,2,0,0,0
"""learners",0,0,0,0,1,1,0,0
"""less",0,0,0,0,1,0,0,1
"""let's",0,0,0,0,1,0,0,0
"""level",0,0,0,0,3,0,0,1
"""light",0,0,0,0,1,0,0,0
"""lighting",0,0,0,0,1,0,0,0
"""lightning",0,0,0,0,1,0,0,0
"""liking",0,0,0,0,1,0,0,0
"""limited",0,0,0,0,1,0,0,1
"""listen",0,0,0,0,1,0,0,1
"""listens",0,0,0,0,1,1,0,0
"""lite",0,0,0,0,2,0,0,0
"""little",0,0,0,0,1,0,0,2
"""locate",0,0,0,0,1,0,0,0
"""log",0,0,0,0,1,0,0,0
"""logged",0,0,0,0,1,0,0,0
"""long",0,0,0,0,2,1,1,0
"""looked",0,0,0,0,1,0,0,0
"""looking",0,0,0,0,1,0,0,0
"""loop",0,0,0,0,1,0,0,0
"""lot",0,0,0,0,3,2,0,0
"""lots",0,0,0,0,1,0,0,1
"""love",0,0,0,0,9,4,1,1
"""loved",0,0,0,0,1,1,0,0
"""loves",0,0,0,0,1,1,0,0
"""lowest",0,0,0,0,1,0,0,0
"""luck",0,0,0,0,1,0,0,0
"""magical",0,0,0,0,1,0,0,0
"""main",0,0,0,0,1,0,1,1
"""makes",0,0,0,0,2,0,0,1
"""manual",0,0,0,0,1,0,0,0
"""mastered",0,0,0,0,1,0,0,0
"""mates",0,0,0,0,1,0,0,0
"""matter",0,0,0,0,1,0,0,0
"""mc",0,0,0,0,2,0,0,0
"""me",0,0,0,0,3,10,2,0
"""menu",0,0,0,0,1,0,0,0
"""might",0,0,0,0,2,0,0,0
"""mimic",0,0,0,0,2,0,0,0
"""mirroring",0,0,0,0,1,0,0,0
"""miss",0,0,0,0,1,0,0,0
"""missing",0,0,0,0,1,0,0,0
"""mobile's",0,0,0,0,1,0,0,0
"""modify",0,0,0,0,1,0,0,0
"""mom",0,0,0,0,1,1,0,0
"""money",0,0,0,0,2,0,0,0
"""month",0,0,0,0,1,0,0,0
"""mouse",0,0,0,0,1,0,0,0
"""movement",0,0,0,0,1,0,0,0
"""movies",0,0,0,0,2,0,0,0
"""must",0,0,0,0,1,1,1,0
"""my",0,0,0,0,45,22,11,4
"""myriads",0,0,0,0,1,0,0,0
"""myself",0,0,0,0,1,1,0,0
"""name",0,0,0,0,3,0,3,0
"""naturally",0,0,0,0,1,0,0,1
"""nice",0,0,0,0,1,0,0,0
"""none",0,0,0,0,1,0,0,0
"""nonverbal",0,0,0,0,1,2,0,1
"""not",0,0,0,0,10,7,5,2
"""noticed",0,0,0,0,1,0,0,0
"""noverbal",0,0,0,0,1,0,0,0
"""novice",0,0,0,0,1,0,0,0
"""obviously",0,0,0,0,1,0,0,0
"""off",0,0,0,0,1,2,0,0
"""old",0,0,0,0,1,2,1,1
"""once",0,0,0,0,6,1,0,0
"""opened",0,0,0,0,2,0,0,0
"""opinion",0,0,0,0,1,0,0,0
"""option",0,0,0,0,3,0,8,0
"""oral",0,0,0,0,1,0,0,0
"""order",0,0,0,0,1,1,1,0
"""ordering",0,0,0,0,1,0,0,0
"""originally",0,0,0,0,1,1,0,0
"""package",0,0,0,0,1,0,0,0
"""pain",0,0,0,0,1,0,1,0
"""paraeducator",0,0,0,0,1,0,0,0
"""parts",0,0,0,0,1,0,0,0
"""password",0,0,0,0,3,0,0,0
"""past",0,0,0,0,1,1,0,0
"""paste",0,0,0,0,1,0,1,0
"""pasting",0,0,0,0,1,0,0,0
"""pathologists",0,0,0,0,1,0,0,0
"""patient",0,0,0,0,2,0,0,0
"""patients",0,0,0,0,4,0,0,0
"""percent",0,0,0,0,1,0,0,0
"""perfect",0,0,0,0,2,1,0,0
"""perfectly",0,0,0,0,1,0,0,0
"""photographed",0,0,0,0,1,0,0,0
"""pick",0,0,0,0,1,2,0,0
"""picking",0,0,0,0,1,1,0,1
"""picture",0,0,0,0,4,1,0,1
"""pioneers",0,0,0,0,1,0,0,0
"""places",0,0,0,0,1,0,0,0
"""plus",0,0,0,0,1,0,1,0
"""plus.i",0,0,0,0,1,0,0,0
"""pointing",0,0,0,0,1,0,0,0
"""pokey",0,0,0,0,1,0,0,0
"""possessions",0,0,0,0,1,0,0,0
"""pratt",0,0,0,0,1,0,0,0
"""press",0,0,0,0,1,0,0,0
"""pressed",0,0,0,0,1,0,0,0
"""pretty",0,0,0,0,2,0,0,0
"""price",0,0,0,0,1,0,0,1
"""priceless",0,0,0,0,1,0,0,0
"""problems",0,0,0,0,1,2,0,0
"""process",0,0,0,0,1,0,0,0
"""product",0,0,0,0,1,0,0,0
"""programs",0,0,0,0,1,0,0,0
"""projector",0,0,0,0,1,0,0,0
"""prompts",0,0,0,0,1,0,0,0
"""pts",0,0,0,0,3,0,0,0
"""pull",0,0,0,0,1,0,0,0
"""pump",0,0,0,0,1,0,0,0
"""put",0,0,0,0,2,0,0,0
"""quite",0,0,0,0,1,0,0,0
"""rather",0,0,0,0,1,0,0,0
"""re",0,0,0,0,1,0,0,0
"""realize",0,0,0,0,1,0,0,0
"""really",0,0,0,0,3,2,1,0
"""realm",0,0,0,0,2,0,0,0
"""reason",0,0,0,0,1,3,0,0
"""recommend",0,0,0,0,2,5,0,0
"""recreational",0,0,0,0,1,0,0,0
"""redirected",0,0,0,0,1,0,0,0
"""referred",0,0,0,0,1,0,0,0
"""rehab",0,0,0,0,1,0,0,0
"""remedied",0,0,0,0,1,0,0,0
"""remember",0,0,0,0,1,0,0,0
"""remotely",0,0,0,0,1,0,0,0
"""replicate",0,0,0,0,1,0,0,0
"""reports",0,0,0,0,1,0,0,0
"""request",0,0,0,0,1,0,0,0
"""resolved",0,0,0,0,2,0,0,0
"""responding",0,0,0,0,1,0,0,0
"""response",0,0,0,0,1,0,0,0
"""responsive",0,0,0,0,1,0,0,0
"""responsiveness",0,0,0,0,1,0,0,0
"""restaurant",0,0,0,0,2,0,0,0
"""restaurants",0,0,0,0,1,0,0,0
"""restrictions",0,0,0,0,1,0,0,0
"""return",0,0,0,0,1,0,0,0
"""revolutionizes",0,0,0,0,2,0,0,0
"""revolutionizing",0,0,0,0,1,0,0,0
"""right",0,0,0,0,1,1,0,0
"""run",0,0,0,0,1,0,0,0
"""said",0,0,0,0,1,0,0,0
"""saw",0,0,0,0,1,0,0,0
"""saying",0,0,0,0,1,1,0,0
"""schedules",0,0,0,0,1,0,0,0
"""scoured",0,0,0,0,1,0,0,0
"""searches",0,0,0,0,1,0,0,0
"""second",0,0,0,0,1,1,0,1
"""seems",0,0,0,0,4,0,0,0
