word,n
i felt worthless,1
i gave up,1
i had access,1
i had become,1
i had no,1
i had of,1
i had only,1
i had resigned,1
i had so,1
i have a,1
i have been,1
i have come,1
i have faced,1
i have so,1
i hoped that,1
i just need,1
i just never,1
i knew was,1
i longed to,1
i lost my,1
i love you,1
i loved and,1
i may never,1
i met joan,1
i often spent,1
i once was,1
i progressively got,1
i remember once,1
i remember one,1
i remember staring,1
i said to,1
i said was,1
i see her,1
i should die,1
i simply existed,1
i spoke up,1
i started to,1
i still couldn't,1
i stopped going,1
i struggled i,1
i taught myself,1
i think because,1
i thought about,1
i thought i,1
i thought to,1
i understood how,1
i used the,1
i was as,1
i was aware,1
i was beginning,1
i was completely,1
i was confused,1
i was feeling,1
i was filled,1
i was going,1
i was laid,1
i was like,1
i was martin,1
i was perceived,1
i was picked,1
i was the,1
i was thrust,1
i was trapped,1
i wasn't only,1
i will send,1
i wonder do,1
i would eventually,1
i would like,1
i would say,1
i would start,1
i'd like but,1
i'd loved as,1
i've had a,1
i've thought a,1
idea of martin,1
idea yes yes,1
if anyone else,1
if it's truly,1
if there is,1
if they are,1
if they think,1
if what i,1
if you are,1
if you will,1
if your students,1
image of a,1
imagine being unable,1
imagine these next,1
impacts of social,1
important discussions about,1
important it is,1
impossible to abandon,1
impossible to get,1
improve social inclusion,1
in 2018 77.6,1
in 2022 after,1
in a 2022,1
in a care,1
in a different,1
in a lack,1
in a moment,1
in a sense,1
in aac the,1
in augmentative and,1
in avaz aac,1
in but i,1
in canada mckinnon,1
in canada were,1
in charge of,1
in communication so,1
in computing that,1
in conversations due,1
in different ways,1
in educating others,1
in fact my,1
in fact only,1
in fear and,1
in front of,1
in general we,1
in hopes of,1
in hospital i,1
in i stopped,1
in issues that,1
in line with,1
in love with,1
in media and,1
in my life,1
in my mind,1
in my place,1
in my tracks,1
in myself i,1
in order to,1
in our clinic,1
in pain thank,1
in plain sight,1
in providing more,1
in regard to,1
in september but,1
in society by,1
in terror knowing,1
in the car,1
in the communication,1
in the facebook,1
in the most,1
in the settings,1
in their heads,1
in their own,1
in words what,1
inanimate object a,1
inappropriate since they,1
incentivizes aac use,1
inclined to know,1
include go away,1
included communication deficits,1
including but not,1
including myself would,1
inclusion is to,1
inclusion one well,1
increase opportunities for,1
increased accessibility to,1
increased due to,1
increased opportunities for,1
increased social media,1
increases understanding and,1
independence in communication,1
independence to the,1
independently or consistently,1
individual has the,1
individuals an opportunity,1
individuals foster and,1
individuals may be,1
individuals with communication,1
individuals with complex,1
individuals with physical,1
infection the doctors,1
inflection of ta,1
info on this,1
informal and forgiving,1
inhibited while interacting,1
initial thoughts so,1
inman who is,1
inquire about how,1
inside myself totally,1
inside of me,1
inside your body,1
insight as to,1
instagram conversations their,1
instagram story the,1
instagram twitter pinterest,1
instantly shared with,1
instead of being,1
integral part of,1
integration of mainstream,1
intelligence of a,1
interacting with others,1
interaction can also,1
interactions however with,1
internet and online,1
internet and put,1
interview based grounded,1
into a dark,1
into a gigantic,1
into a heavy,1
into a place,1
into a world,1
into another more,1
into high tech,1
into my wheelchair,1
into the light,1
intricate fantasies about,1
intuition or her,1
invisible observer of,1
involved and have,1
involved that you,1
ipa symbol from,1
ipad with the,1
is a dynamic,1
is a great,1
is a strong,1
is about getting,1
is about more,1
is an slp,1
is as critical,1
is because aac,1
is effecting the,1
is embedded within,1
is evident that,1
is extremely limited,1
is for keeping,1
is highly dependent,1
is how the,1
is it comes,1
is my ability,1
is no clear,1
is no surprise,1
is not a,1
is not independently,1
is now he,1
is one most,1
is owned by,1
is part of,1
is perceived to,1
is she the,1
is so happy,1
is so powerful,1
is that right,1
is that sometimes,1
is the school,1
is there a,1
is to communicate,1
is to examine,1
is to use,1
is undeniable that,1
is valuable to,1
is very low,1
is what makes,1
isolation i believe,1
issues take place,1
issues that matter,1
it all sounds,1
it allows them,1
it also enables,1
it and do,1
it appears that,1
it benefits different,1
it bluntly was,1
it but the,1
it by caring,1
it can be,1
it can discourage,1
it can get,1
it clear to,1
it comes out,1
it gave me,1
it happened i,1
it has become,1
it has its,1
it has undoubtedly,1
it helps them,1
it i see,1
it i've had,1
it impossible to,1
it in but,1
it is about,1
it is evident,1
it is my,1
it is no,1
it is not,1
it is perceived,1
it is that,1
it is to,1
it is undeniable,1
it it sounds,1
it made it,1
it often was,1
it ok or,1
it seemed like,1
it should be,1
it so i,1
it so much,1
it sounds like,1
it stopped me,1
it there were,1
it they may,1
it to expand,1
it to just,1
it to more,1
it took someone,1
it true communication,1
it virtually impossible,1
it was amazing,1
it was but,1
it was disregarded,1
it was exhilarating,1
it was in,1
it was through,1
it when we,1
it with myself,1
it would be,1
it would detract,1
it would happen,1
it's a very,1
it's always best,1
it's like not,1
it's truly possible,1
items and added,1
items because her,1
items she can,1
items we keep,1
its pitfalls that,1
itself back together,1
itself the act,1
itself why not,1
it’s teletherapy so,1
i’m just wondering,1
i’m trying to,1
i’ve suggested lots,1
joan helped me,1
joan not only,1
joan said it,1
joan we have,1
job in computing,1
job making photocopies,1
jolly and i,1
juice water sensory,1
just 10 buttons,1
just 10 or,1
just as i,1
just as powerful,1
just like any,1
just like their,1
just met struggled,1
just need to,1
just never knew,1
just the beginning,1
just thrown about,1
just wondering if,1
keen amateur photographer,1
keen on using,1
keep going my,1
keep me comfortable,1
keep our sentences,1
keeping up with,1
key social issues,1
keyboard or use,1
keyboard you would,1
keys that it,1
kid would call,1
kind to and,1
knew and loved,1
knew how their,1
knew this was,1
knew was that,1
knew when all,1
knitting itself back,1
know if it's,1
know my personality,1
know what their,1
know why but,1
knowing it would,1
known me for,1
knows and then,1
knows who we,1
kojak the dog,1
lack of accessibility,1
lack of awareness,1
lack of functional,1
lack of personal,1
lack of training,1
laid on my,1
lamp language acquisition,1
language acquisition through,1
language difficulties of,1
language difficulties people,1
language itself the,1
language skills amongst,1
large it helps,1
larger study and,1
last decade with,1
last words i,1
learn the location,1
learn the same,1
learn them all,1
learn to use,1
learned how important,1
learned how the,1
learned that many,1
learners aac communication,1
learners are keen,1
learners can use,1
learns those and,1
least at the,1
left me alone,1
lego blocks and,1
less inhibited while,1
less opportunity to,1
less things to,1
let anybody know,1
letters on your,1
letting them register,1
level is very,1
level with those,1
liberating as it,1
life but i,1
life engagement and,1
life i met,1
life locked inside,1
life or people's,1
life they decided,1
life with someone,1
light we are,1
like a man,1
like a sand,1
like any normal,1
like but here,1
like completely unnecessary,1
like i just,1
like if you,1
like looking around,1
like not to,1
like someone changing,1
like the 42,1
like the inflection,1
like the person,1
like their peers,1
like they belong,1
like to add,1
like to have,1
like what a,1
limit ourselves to,1
limited and a,1
limited her to,1
limited to facebook,1
limiting her to,1
line with what,1
listen to me,1
listen too but,1
listening all this,1
listening to me,1
listening to whitney,1
literacy and language,1
little boy then,1
little kid would,1
little more at,1
lived in fear,1
lived in terror,1
lives became consumed,1
lives it benefits,1
lives to enrich,1
load off of,1
location of buttons,1
locked inside myself,1
long it would,1
long time found,1
long years that,1
longed to share,1
look at some,1
look forward to,1
look past the,1
look up lamp,1
looked at me,1
looking around and,1
looking for they,1
loss of their,1
lost my ability,1
lot about it,1
lot of time,1
lots of other,1
louder than words,1
love for my,1
love i began,1
love inside of,1
love me i,1
love or gratitude,1
love with me,1
love you being,1
loved and had,1
loved as a,1
loved meanwhile my,1
low compared to,1
low moment my,1
lower social participation,1
luck any help,1
made it clear,1
made it so,1
made it virtually,1
mainstream digital technology,1
maintain their relationships,1
maintaining relationships it,1
major help for,1
major motivator aac,1
make adolescent and,1
make eye contact,1
make their voice,1
make them feel,1
makes us human,1
making me want,1
making photocopies as,1
man child and,1
man in a,1
man it stopped,1
man someone they,1
man the first,1
man worthy of,1
managed to avoid,1
managed to get,1
many moments when,1
many of those,1
many preferred items,1
many words in,1
martin a vacant,1
martin they had,1
matter to me,1
matter to them,1
matter what they,1
may also have,1
may be considered,1
may be exposed,1
may have social,1
may miss out,1
may never know,1
may not feel,1
may sound it,1
mckinnon 2022 concluded,1
mckinnon reports that,1
me all this,1
me alone in,1
me and he,1
me and nobody,1
me and those,1
me and told,1
me as a,1
me being given,1
me but joan,1
me but neither,1
me combined with,1
me comfortable until,1
me expecting to,1
me farther into,1
me for a,1
me for who,1
me home and,1
me home from,1
me however after,1
me i felt,1
me i had,1
me if what,1
me in a,1
me in my,1
me physically verbally,1
me seemed like,1
me simply put,1
me some insight,1
me tenderness i,1
me tested by,1
me that all,1
me the confidence,1
me the worst,1
me they can't,1
me to be,1
me to challenge,1
me today brings,1
me want to,1
me wanted to,1
me was the,1
mean collaborating with,1
means for alternative,1
means for an,1
means of communication,1
means that not,1
meanwhile my mind,1
measure for establishing,1
media aac users,1
media and society,1
media apps can,1
media apps including,1
media are being,1
media as a,1
media as it,1
media better than,1
media can be,1
media can fill,1
media can make,1
media can provide,1
media controlling the,1
media conversations in,1
media gives them,1
media groups can,1
media has evolved,1
media has several,1
media helps in,1
media helps such,1
media is a,1
media is embedded,1
media just like,1
media messages are,1
media platforms can,1
media risks parents,1
media the data,1
media they get,1
media they may,1
media to communicate,1
media to support,1
media usage patterns,1
media use in,1
media users in,1
media videos could,1
media visibility of,1
media with caution,1
media with people,1
media within their,1
meet their friends,1
memes convey their,1
memory of a,1
mental awareness my,1
merely physically conveying,1
message heard and,1
message it is,1
message look up,1
messages are informal,1
messages that can,1
messaging platforms has,1
met joan not,1
met struggled to,1
michael williams who,1
mind became a,1
mind began knitting,1
mind hidden in,1
mind that i,1
mindless phantom of,1
minute i will,1
misconceptions about myself,1
miss out on,1
modelled for them,1
mom copy and,1
mom fix the,1
moment my dad,1
moment of despair,1
moment of human,1
moment of the,1
moments when i,1
monitor their social,1
monotony a reality,1
month and added,1
month old baby,1
more a husband,1
more accurate picture,1
more accurately pronounce,1
more at work,1
more aware of,1
more awareness about,1
more caring and,1
more i realized,1
more independence in,1
more info on,1
more not yes,1
more people are,1
more people can,1
more practical one,1
more social media,1
more tangible items,1
more than 10,1
more than merely,1
more than one,1
more vocabulary than,1
more widely accepted,1
moreover social media,1
most difficult obstacle,1
most of us,1
most part communicators,1
most positive and,1
most powerful tools,1
mother and father,1
mother turned to,1
mother when home,1
mother yet i,1
motivations social media,1
motivator aac learners,1
motor planning for,1
moved as the,1
moved out of,1
movements make eye,1
movie promotions business,1
much love inside,1
much more a,1
much research evidence,1
much time looking,1
much to bear,1
much worse i,1
multidimensional personalities on,1
music squeezes there,1
must ascertain if,1
must be educated,1
must carefully consider,1
must enable young,1
must have necessary,1
muted within you,1
my awareness started,1
my bedroom into,1
my body was,1
my care abused,1
my clinical recommendation,1
my dad drove,1
my dad left,1
my days positioned,1
my destiny i,1
my dignity and,1
my disability and,1
my entire family's,1
my existence was,1
my father walk,1
my first job,1
my hands on,1
my initial thoughts,1
my life locked,1
my life or,1
my life they,1
my life with,1
my mind became,1
my mind began,1
my mind that,1
my mother and,1
my mother turned,1
my mother when,1
my mother yet,1
my movements make,1
my need for,1
my new world,1
my own misconceptions,1
my own voice,1
my parents could,1
my parents knew,1
my parents to,1
my parents were,1
my personality was,1
my place was,1
my reality most,1
my reality or,1
my reality would,1
my recommendation i’m,1
my side or,1
my thoughts and,1
my thoughts for,1
my thoughts i,1
my tracks i,1
my way of,1
my wheelchair i,1
my words that,1
myself communication is,1
myself i had,1
myself i was,1
myself joan said,1
myself simply because,1
myself to being,1
myself to tell,1
myself totally alone,1
myself unfortunately i,1
myself were projected,1
myself would like,1
myself you want,1
n.d the success,1
nancy inman who,1
narrative social media,1
navigate aac software,1
navigate it but,1
navigate social media,1
navigate the communication,1
necessary privacy settings,1
need for independence,1
need not worry,1
need to be,1
need to get,1
need to know,1
need to learn,1
need to spend,1
needs and desires,1
needs are often,1
needs as the,1
needs it can,1
needs may not,1
needs michael williams,1
needs require more,1
needs the goal,1
needs to have,1
needs to stay,1
needs who use,1
needs would not,1
negative experiences caregivers,1
negative impacts of,1
neither of my,1
network n.d the,1
never be rescued,1
never be the,1
never knew when,1
never know why,1
never talk to,1
never think twice,1
new profile picture,1
new to see,1
new voice for,1
new world was,1
next two words,1
no clear button,1
no colors for,1
no dreams no,1
no feel feelings,1
no hope nothing,1
no luck any,1
no matter what,1
no one realized,1
no one to,1
no one was,1
no surprise that,1
no way to,1
nobody could truly,1
nobody to give,1
non experts are,1
non verbally to,1
normal happy healthy,1
normal person i,1
not a designated,1
not and already,1
not based on,1
not be functional,1
not be to,1
not feel as,1
not independently or,1
not limited to,1
not navigate the,1
not only do,1
not only is,1
not recommend with,1
not teaching sentence,1
not there a,1
not to be,1
not use a,1
not use it,1
not worry about,1
not yes no,1
nothing about it,1
nothing pleasant i,1
nothing to look,1
notice she became,1
noticing where the,1
novachat and proloquo2go,1
novel utterances with,1
now he argues,1
now is the,1
number of buttons,1
object a mindless,1
object seemingly devoid,1
observer of how,1
observer with no,1
obstacle to my,1
of a larger,1
of a silent,1
of a three,1
of a word,1
of aac voice,1
of accessibility why,1
of any communication,1
of awareness as,1
of being able,1
of being defined,1
of buttons and,1
of buttons on,1
of communicating it,1
of communication changed,1
of communicative functions,1
of constant caretaking,1
of creating a,1
of despair and,1
of digital technology,1
of doing this,1
of everything just,1
of face to,1
of feelings that,1
of functional communication,1
of harsh words,1
of high tech,1
of how people,1
of human connection,1
of literacy and,1
of love i,1
of love or,1
of mainstream digital,1
of martin they,1
of me and,1
of me i,1
of me the,1
of me wanted,1
of my bedroom,1
of my parents,1
of myself communication,1
of myself were,1
of other vowel,1
of others by,1
of our lives,1
of people in,1
of people with,1
of personal connection,1
of rights and,1
of ta da,1
of teaching others,1
of technology and,1
of technology comes,1
of the benefits,1
of the cells,1
of the cognitive,1
of the communication,1
of the pressure,1
of the social,1
of the time,1
of the touchchat,1
of the tv,1
of the vocabulary,1
of the words,1
of their representation,1
of their social,1
of their son,1
of their various,1
of those around,1
of those who,1
of time spent,1
of time to,1
of training for,1
of us never,1
of using a,1
of using social,1
of utter powerlessness,1
of vocabulary by,1
of vocabulary words,1
of voice output,1
of words and,1
of you listening,1
of your emotions,1
off of using,1
off their multidimensional,1
offer emotional and,1
often as their,1
often denied due,1
often quite overwhelming,1
often spent my,1
often too much,1
often was i,1
ok or that,1
old baby they,1
old who has,1
on a page,1
on affordable healthcare,1
on apple and,1
on her touchchat,1
on it and,1
on it i,1
on my mother,1
on my side,1
on opportunities to,1
on receptive or,1
on spellings and,1
on the deepest,1
on the original,1
on their friend’s,1
on this if,1
on using social,1
on what person,1
on your keyboard,1
once a week,1
once i was,1
once knew and,1
once listening to,1
once was began,1
one communication environment,1
one communication partner,1
one communication strategy,1
one device one,1
one i had,1
one is because,1
one most difficult,1
one particularly low,1
one realized that,1
one to comfort,1
one was watching,1
one well recognized,1
one year turned,1
online comments since,1
online is for,1
online is valuable,1
online was spent,1
only an observer,1
only do the,1
only is she,1
only just met,1
only just the,1
only listen to,1
only my thoughts,1
only single words,1
only speaking about,1
only starts with,1
onto which different,1
open up to,1
openly and honestly,1
opinions it also,1
opinions on affordable,1
opportunities for others,1
opportunities for people,1
opportunities the integration,1
opportunities to engage,1
opportunity for people,1
opportunity i want,1
opportunity to be,1
opportunity to communicate,1
opportunity to explore,1
or apps on,1
or bad i,1
or cognitive ability,1
or communicate them,1
or consistently using,1
or controlling their,1
or enlarge into,1
or gratitude it,1
or have done,1
or hearing those,1
or her attention,1
or i love,1
or instagram story,1
or people's perceptions,1
or prevent negative,1
or so buttons,1
or strapped into,1
or that she,1
or to simply,1
or use symbols,1
order to use,1
original page set,1
other cybersecurity threats,1
other key social,1
other people controlled,1
other times simply,1
other vowel combos,1
others about their,1
others and it,1
others and receiving,1
others around them,1
others by really,1
others catfishing and,1
others failed to,1
others getting support,1
others i was,1
others my clinical,1
others online is,1
others since that’s,1
others to use,1
others with complex,1
others would listen,1
otherwise it was,1
our clinic and,1
our eyes or,1
our lives it,1
our most powerful,1
our own stories,1
our own voices,1
our sentences simple,1
our society according,1
our words however,1
ourselves to only,1
out and could,1
out and meet,1
out of my,1
out on opportunities,1
out sounding like,1
out the window,1
out their darkest,1
out to connect,1
outcome measure for,1
output applications or,1
output communication aids,1
outset to buffer,1
outside private speech,1
outside therapy team,1
over again that,1
over another reason,1
over children learn,1
over the last,1
overwhelming and frightening,1
overwhelming you can,1
own misconceptions about,1
own stories expressing,1
own voice i,1
own voices type,1
own words some,1
owned by school,1
owner a first,1
page based on,1
page set up,1
page setup like,1
pages are set,1
pageset that is,1
pain thank you,1
pandemic spending time,1
parents could have,1
parents in a,1
parents in fact,1
parents involved and,1
parents knew this,1
parents must ascertain,1
parents to have,1
parents were told,1
part communicators can,1
part of a,1
part of me,1
part of our,1
part wanted to,1
participant in society,1
participants as well,1
participants have a,1
participate for 13,1
participate in the,1
participation opportunities the,1
participation social media,1
particularly low moment,1
partner can not,1
partner is as,1
partner one communication,1
partners are familiar,1
partners do as,1
partners for people,1
partners this means,1
passed i understood,1
past looked at,1
past the image,1
paste the ipa,1
patterns at least,1
peers do.young adults,1
peers social media,1
people are able,1
people are using,1
people around me,1
people behaved when,1
people can navigate,1
people controlled every,1
people expected me,1
people in canada,1
people in different,1
people once knew,1
people used to,1
people using the,1
people who were,1
people who will,1
people with developmental,1
people with disabilities,1
people with physical,1
people would only,1
people yet utterly,1
people's perceptions of,1
perceived to be,1
perceived to increase,1
perceptions of me,1
perfect victim a,1
perhaps my parents,1
person can see,1
person i could,1
person i once,1
person people expected,1
personal connection with,1
personal questions commenting,1
personalities on social,1
personality appears to,1
personality was entombed,1
phantom of a,1
photocopies as simple,1
photographer it is,1
physical disabilities and,1
physical disabilities too,1
physically access not,1
physically conveying a,1
physically verbally and,1
picked up and,1
picking up social,1
picture of their,1
picture or instagram,1
pinterest and tiktok,1
pitfalls that we,1
place aac gives,1
place and she,1
place to find,1
place was the,1
place where important,1
places where i,1
plain sight within,1
planning for more,1
plans easier communication,1
platform the communication,1
platforms can provide,1
platforms has also,1
play around it,1
play in providing,1
play out their,1
pleasant i lived,1
please imagine these,1
politics economy human,1
positioned in front,1
positive and collaborative,1
positive and negative,1
possible to express,1
power complex that,1
power of words,1
powerful by limiting,1
powerful tools i,1
powerful whether we,1
powerless to change,1
powerlessness i simply,1
praacticalaac.org she has,1
practical one i,1
preconceptions of those,1
preferred items and,1
present a more,1
presented here are,1
pressure fitting in,1
pressure to construct,1
prevent negative experiences,1
privacy settings to,1
private speech therapy,1
problem we have,1
problems which can,1
processing delays with,1
products has provided,1
profile picture or,1
program in their,1
program to communicate,1
programmed this i,1
programmers of the,1
progressively got worse,1
projected it took,1
proloquo2go several challenges,1
promote acceptance although,1
promotions business connections,1
pronounce dada like,1
pronunciation of a,1
protest with hashtags,1
provide aac users,1
provide an especially,1
provide me some,1
provided increased opportunities,1
provides a unique,1
providing education about,1
providing more awareness,1
psychological support adults,1
pulled from it,1
put away i,1
put i believe,1
put it bluntly,1
put it in,1
qualitative interview based,1
quality of face,1
questions commenting directing,1
quickly went to,1
quite know how,1
quite overwhelming and,1
random stranger walked,1
rapidly over the,1
rather supplement the,1
reach out to,1
ready audience and,1
ready for it,1
real life engagement,1
reality hit me,1
reality most of,1
reality or enlarge,1
reality that was,1
reality would change,1
realized that i,1
realized that it,1
realized that some,1
really exciting but,1
really listening all,1
really struggled to,1
reason to start,1
receiving technical support,1
recent appearance of,1
receptive or cognitive,1
reclusive social media,1
recognized outcome measure,1
recommend with this,1
recommendation is to,1
recommendation i’m just,1
recommending that she,1
referred to me,1
regard to online,1
register their opinions,1
regularly engaging in,1
regularly monitor their,1
relationship we have,1
relationships by connecting,1
relationships it can,1
relationships the uk,1
release me expecting,1
relieves communicators with,1
remember once listening,1
remember one particularly,1
remember staring out,1
remember them which,1
removed many preferred,1
repeating over and,1
replace current systems,1
reply as i'd,1
report on social,1
reported experiences exists,1
reported that 81.3,1
reports that it,1
representation in media,1
representation whilst enriching,1
request and about,1
require more than,1
reruns i think,1
rescued no one,1
research evidence and,1
research exploring this,1
research supporting the,1
research with 25,1
reshape my destiny,1
resigned myself to,1
resources for understanding,1
resources some places,1
respected still things,1
respond to commands,1
responses they can,1
responses without any,1
responsibilities which helps,1
responsible global citizens,1
result in a,1
retreat from my,1
return but no,1
right is there,1
right now is,1
right to expression,1
rights and freedoms,1
rights and other,1
rights it can,1
risks parents must,1
role social media,1
running across the,1
sadness and anger,1
safe and it,1
said i was,1
said it was,1
said she urged,1
said to my,1
said was in,1
same but if,1
same i remember,1
same way a,1
sand castle built,1
say i am,1
say things to,1
say what i,1
saying things that,1
school and they,1
school slp for,1
school slp involved,1
school slp we,1
school team they,1
see and physically,1
see and understand,1
see beyond my,1
see her for,1
see me in,1
see that i,1
see utterances modelled,1
seeing my father,1
seem to be,1
seemed like completely,1
seemed like the,1
seemingly devoid of,1
seemingly silent body,1
seems to have,1
self care discreet,1
self determination and,1
self determination individuals,1
self expression to,1
self reported experiences,1
self representation whilst,1
send you some,1
sense you have,1
sensory music squeezes,1
sentence construction only,1
sentences face face,1
sentences simple and,1
september but also,1
set that touchchat,1
set the slp,1
set up how,1
set up to,1
settings families and,1
settings to avoid,1
settings wordpower for,1
setup like the,1
setup that you,1
several aac learners,1
several aac software’s,1
several advantages it,1
several challenges that,1
sexually despite what,1
shadows moved as,1
shadows were as,1
shake the belief,1
share my life,1
share them sometimes,1
shared with friends,1
she able to,1
she became convinced,1
she can learn,1
she can request,1
she continue using,1
she fell in,1
she had said,1
she has 2,1
she has 5,1
she has made,1
she is not,1
she learns those,1
she seems to,1
she should continue,1
she the best,1
she urged my,1
she using it,1
she was using,1
she will need,1
shell the vegetable,1
shining here together,1
shocked and filled,1
shocked but as,1
should be able,1
should be more,1
should continue with,1
should die i,1
shout and other,1
show me tenderness,1
show off their,1
side or strapped,1
sight within a,1
silent body a,1
silent invisible observer,1
silent man in,1
simple act the,1
simple and concrete,1
simple as this,1
simply announce to,1
simply because i,1
simply existed it's,1
simply put i,1
simply to whisper,1
since she is,1
since that’s the,1
since they need,1
since young individuals,1
singing no matter,1
single for the,1
single words it's,1
sinking into a,1
skills amongst participants,1
skills of the,1
slowly getting stronger,1
slp expanded her,1
slp for a,1
slp involved that,1
slp we have,1
slp who specializes,1
smiled i may,1
so buttons she,1
so communicators must,1
so happy and,1
so i agree,1
so i can’t,1
so many words,1
so more people,1
so much love,1
so much more,1
so much time,1
so much worse,1
so powerful by,1
so that they,1
so they've deleted,1
so who are,1
so why not,1
social activism movie,1
social communication problems,1
social cues or,1
social discourse it,1
social inclusion is,1
social inclusion one,1
social issues take,1
social media aac,1
social media are,1
social media better,1
social media controlling,1
social media conversations,1
social media gives,1
social media groups,1
social media just,1
social media messages,1
social media platforms,1
social media risks,1
social media the,1
social media usage,1
social media use,1
social media users,1
social media videos,1
social media visibility,1
social media within,1
social participation opportunities,1
social relationships the,1
social responsibilities which,1
socially inappropriate since,1
societal participation social,1
society according to,1
society at large,1
society by letting,1
software and lack,1
software to be,1
software’s such as,1
software’s to the,1
sole programmers of,1
some i was,1
some insight as,1
some people would,1
some places where,1
some resources some,1
some trial and,1
somehow overwhelming you,1
someone changing the,1
someone i remember,1
someone new to,1
someone referred to,1
someone they were,1
someone who speaks,1
someone would see,1
something from the,1
something that people,1
sometimes eat hi,1
sometimes i want,1
sometimes i would,1
son a friend,1
son had taken,1
sorry i don't,1
souls and by,1
sound it was,1
sounding like the,1
sounds like if,1
sounds the same,1
space for self,1
space that i,1
speak but they,1
speak louder than,1
speak the words,1
speak to typically,1
speak using a,1
speak while in,1
speaking about 10,1
speaks them for,1
specializes in aac,1
specific gap for,1
speech and language,1
speech challenges i,1
speech needs are,1
speech needs as,1
speech needs it,1
speech needs michael,1
speech needs the,1
speech needs would,1
speech therapy her,1
spellings and syntaxes,1
spellings but no,1
spend so much,1
spend the rest,1
spending time on,1
spent communicating with,1
spent my days,1
spent online is,1
spent online was,1
spoke up a,1
spoke with my,1
spread awareness about,1
squeezes there is,1
staring out the,1
stark reality hit,1
start praacticalaac.org she,1
start with a,1
start with more,1
started to feel,1
started to return,1
starting with core,1
starts with 10,1
stated by the,1
states that each,1
statistics canada in,1
statistics canada reported,1
statistics report on,1
stay connected to,1
stifled and muted,1
still couldn't shake,1
still things were,1
stopped going to,1
stopped me in,1
store a random,1
stories expressing wants,1
story the thrill,1
strange core vocabulary,1
stranger walked past,1
strapped into my,1
strategy one communication,1
strong advocate for,1
stronger i had,1
struggled i also,1
struggled to comprehend,1
struggled to look,1
student knows and,1
students only starts,1
study and the,1
substitute for expert,1
success of any,1
successful communication partners,1
such as not,1
such as touchchat,1
such individuals foster,1
suggest that participants,1
suggested lots of,1
suggestions given by,1
suitable caregivers and,1
supplement the current,1
support adults with,1
support from educational,1
support groups on,1
support my recommendation,1
support people with,1
support support groups,1
support the child,1
support two way,1
supported so that,1
supporting a child,1
supporting the touchchat,1
sure what it,1
surprise that statistics,1
surrounded by people,1
symbol from the,1
symbols to create,1
syntaxes this relieves,1
system is highly,1
system the communication,1
systems but rather,1
systems with additional,1
systems with messaging,1
ta da i’ve,1
take away my,1
take control of,1
take from me,1
take me home,1
take place aac,1
taken a toll,1
taken home seeing,1
takes some of,1
taking care of,1
talk to a,1
talking about communicating,1
tangible items because,1
tangible items she,1
taught myself to,1
tc recognized it,1
teaching core vocabulary,1
teaching others to,1
teaching sentence construction,1
teaching your client,1
team including myself,1
team they are,1
tech aac systems,1
tech forms of,1
technical support from,1
technology and the,1
technology can improve,1
technology comes the,1
technology has been,1
technology into high,1
technology research exploring,1
technology that better,1
teletherapy so i,1
tell the time,1
telling our own,1
temptations several aac,1
tenderness i would,1
terrible darkness pulled,1
terror knowing it,1
test for mental,1
tested by experts,1
than 10 years,1
than merely physically,1
than one device,1
than they can,1
than words but,1
than you think,1
thank you or,1
that 42 buttons,1
that 47 of,1
that 81.3 of,1
that actions speak,1
that all changed,1
that better aligns,1
that by expressing,1
that communicating with,1
that doesn't respond,1
that each individual,1
that has ever,1
that has given,1
that i couldn't,1
that i have,1
that i loved,1
that i should,1
that i would,1
that individuals with,1
that is effecting,1
that is part,1
that is so,1
that it was,1
that it would,1
that many of,1
that matter to,1
that may be,1
that more people,1
that my reality,1
that nobody could,1
that not only,1
that open up,1
that others failed,1
that participants have,1
that people used,1
that people with,1
that right is,1
that she can,1
that she continue,1
that she fell,1
that she should,1
that she was,1
that simple act,1
that some people,1
that sometimes i,1
that statistics canada,1
that the time,1
that they can,1
that they deleted,1
that touchchat has,1
that true communication,1
that using digital,1
that was my,1
that was often,1
that we do,1
that we must,1
that will allow,1
that would be,1
that you are,1
that you can,1
that you feel,1
that.typically you would,1
that’s the way,1
the 42 button,1
the act of,1
the actual wordpower42,1
the backgrounds of,1
the beginning of,1
the belief that,1
the best moment,1
the best thing,1
the buttons on,1
the buttons will,1
the canadian charter,1
the car while,1
the cells dad,1
the cells grid,1
the child using,1
the children’s treatment,1
the clients in,1
the cognitive load,1
the communication as,1
the communication device,1
the communication system,1
the communication will,1
the community in,1
the compatibility of,1
the confidence to,1
the core vocab,1
the current systems,1
the data presented,1
the day my,1
the day passed,1
the deepest level,1
the device accessing,1
the device and,1
the device itself,1
the devices and,1
the doctors weren't,1
the dog i,1
the door to,1
the evolution of,1
the facebook twitter,1
the feeling of,1
the findings within,1
the first 12,1
the fleeting moment,1
the floor i,1
the gap so,1
the goal of,1
the hours of,1
the idea of,1
the image of,1
the increased accessibility,1
the inflection of,1
the integration of,1
the intelligence of,1
the ipa symbol,1
the keyboard or,1
the last decade,1
the last words,1
the lego blocks,1
the letters on,1
the light we,1
the location of,1
the loss of,1
the message heard,1
the most part,1
the most positive,1
the narrative social,1
the opportunity to,1
the original page,1
the outset to,1
the pages are,1
the pandemic spending,1
the people around,1
the people using,1
the people who,1
the perfect victim,1
