word,n
miss out,1
modelled for,1
mom copy,1
mom fix,1
moment my,1
moments when,1
monitor their,1
monotony a,1
month and,1
month old,1
more a,1
more accurate,1
more accurately,1
more at,1
more aware,1
more awareness,1
more caring,1
more i,1
more independence,1
more info,1
more not,1
more practical,1
more social,1
more tangible,1
more vocabulary,1
more widely,1
moreover social,1
most difficult,1
most of,1
most part,1
most positive,1
most powerful,1
mother and,1
mother turned,1
mother when,1
mother yet,1
motivations social,1
motivator aac,1
motor planning,1
moved as,1
moved out,1
movements make,1
movie promotions,1
much love,1
much more,1
much research,1
much time,1
much to,1
much worse,1
multidimensional personalities,1
music squeezes,1
must ascertain,1
must be,1
must carefully,1
must enable,1
must have,1
muted within,1
my awareness,1
my bedroom,1
my body,1
my care,1
my clinical,1
my days,1
my destiny,1
my dignity,1
my disability,1
my entire,1
my existence,1
my father,1
my first,1
my hands,1
my initial,1
my movements,1
my need,1
my new,1
my personality,1
my place,1
my recommendation,1
my side,1
my tracks,1
my way,1
my wheelchair,1
my words,1
myself communication,1
myself joan,1
myself simply,1
myself totally,1
myself unfortunately,1
myself were,1
myself would,1
myself you,1
n.d the,1
nancy inman,1
narrative social,1
navigate aac,1
navigate it,1
navigate social,1
navigate the,1
necessary privacy,1
need for,1
need not,1
needs and,1
needs are,1
needs as,1
needs it,1
needs may,1
needs michael,1
needs require,1
needs the,1
needs who,1
needs would,1
negative experiences,1
negative impacts,1
neither of,1
network n.d,1
never knew,1
never know,1
never talk,1
never think,1
new profile,1
new to,1
new voice,1
new world,1
next two,1
no clear,1
no colors,1
no dreams,1
no feel,1
no hope,1
no luck,1
no matter,1
no surprise,1
no way,1
nobody could,1
nobody to,1
non experts,1
non verbally,1
normal happy,1
normal person,1
not a,1
not and,1
not based,1
not feel,1
not independently,1
not limited,1
not navigate,1
not recommend,1
not teaching,1
not there,1
not to,1
not worry,1
not yes,1
nothing about,1
nothing pleasant,1
nothing to,1
notice she,1
noticing where,1
novachat and,1
novel utterances,1
now he,1
now is,1
number of,1
object a,1
object seemingly,1
observer of,1
observer with,1
obstacle to,1
of aac,1
of accessibility,1
of any,1
of awareness,1
of communicating,1
of communication,1
of communicative,1
of constant,1
of creating,1
of despair,1
of digital,1
of doing,1
of everything,1
of face,1
of feelings,1
of functional,1
of harsh,1
of high,1
of how,1
of human,1
of literacy,1
of mainstream,1
of martin,1
of other,1
of others,1
of our,1
of personal,1
of rights,1
of ta,1
of teaching,1
of training,1
of us,1
of utter,1
of voice,1
of words,1
of you,1
of your,1
off of,1
off their,1
offer emotional,1
often as,1
often denied,1
often quite,1
often spent,1
often too,1
often was,1
ok or,1
old baby,1
old who,1
on a,1
on affordable,1
on apple,1
on her,1
on opportunities,1
on receptive,1
on spellings,1
on their,1
on this,1
on using,1
on what,1
on your,1
once a,1
once i,1
once knew,1
once listening,1
once was,1
one device,1
one i,1
one is,1
one most,1
one particularly,1
one realized,1
one to,1
one was,1
one well,1
one year,1
online comments,1
online was,1
only an,1
only do,1
only is,1
only listen,1
only my,1
only single,1
only speaking,1
only starts,1
onto which,1
open up,1
openly and,1
opinions it,1
opinions on,1
opportunities the,1
opportunities to,1
opportunity for,1
opportunity i,1
or apps,1
or bad,1
or cognitive,1
or communicate,1
or consistently,1
or controlling,1
or enlarge,1
or gratitude,1
or have,1
or hearing,1
or her,1
or i,1
or instagram,1
or people's,1
or prevent,1
or so,1
or strapped,1
or that,1
or to,1
or use,1
order to,1
original page,1
other cybersecurity,1
other key,1
other people,1
other times,1
other vowel,1
others about,1
others around,1
others by,1
others catfishing,1
others failed,1
others getting,1
others i,1
others my,1
others online,1
others since,1
others to,1
others with,1
others would,1
otherwise it,1
our clinic,1
our eyes,1
our lives,1
our most,1
our sentences,1
our society,1
our words,1
ourselves to,1
out of,1
out on,1
out sounding,1
out the,1
out their,1
out to,1
outcome measure,1
output applications,1
output communication,1
outset to,1
outside private,1
outside therapy,1
over again,1
over another,1
over children,1
over the,1
overwhelming and,1
overwhelming you,1
own misconceptions,1
own stories,1
own voice,1
own voices,1
own words,1
owned by,1
owner a,1
page based,1
page set,1
page setup,1
pages are,1
pageset that,1
pain thank,1
pandemic spending,1
parents could,1
parents involved,1
parents knew,1
parents must,1
parents to,1
parents were,1
part communicators,1
part wanted,1
participant in,1
participants as,1
participants have,1
participate for,1
participate in,1
participation opportunities,1
participation social,1
particularly low,1
partner can,1
partner is,1
partner one,1
partners are,1
partners do,1
partners for,1
partners this,1
passed i,1
past looked,1
past the,1
paste the,1
patterns at,1
peers do.young,1
peers social,1
people around,1
people behaved,1
people can,1
people controlled,1
people expected,1
people once,1
people used,1
people using,1
people would,1
people yet,1
people's perceptions,1
perceptions of,1
perfect victim,1
perhaps my,1
person can,1
person people,1
personal connection,1
personal questions,1
personalities on,1
personality appears,1
personality was,1
phantom of,1
photocopies as,1
photographer it,1
physically access,1
physically conveying,1
physically verbally,1
picked up,1
picking up,1
picture of,1
picture or,1
pinterest and,1
pitfalls that,1
place aac,1
place and,1
place to,1
place was,1
place where,1
places where,1
plain sight,1
planning for,1
plans easier,1
platform the,1
platforms can,1
platforms has,1
play around,1
play in,1
play out,1
pleasant i,1
please imagine,1
politics economy,1
positioned in,1
possible to,1
power complex,1
power of,1
powerful by,1
powerful tools,1
powerful whether,1
powerless to,1
powerlessness i,1
praacticalaac.org she,1
practical one,1
preconceptions of,1
preferred items,1
present a,1
presented here,1
pressure fitting,1
pressure to,1
prevent negative,1
privacy settings,1
private speech,1
problem we,1
problems which,1
processing delays,1
products has,1
profile picture,1
program in,1
program to,1
programmed this,1
programmers of,1
progressively got,1
projected it,1
proloquo2go several,1
promote acceptance,1
promotions business,1
pronounce dada,1
pronunciation of,1
protest with,1
provide aac,1
provide an,1
provide me,1
provided increased,1
provides a,1
providing education,1
providing more,1
psychological support,1
pulled from,1
put away,1
put i,1
qualitative interview,1
quality of,1
questions commenting,1
quickly went,1
quite know,1
quite overwhelming,1
random stranger,1
rapidly over,1
rather supplement,1
reach out,1
ready audience,1
ready for,1
real life,1
reality hit,1
reality most,1
reality or,1
reality that,1
reality would,1
really exciting,1
really listening,1
really struggled,1
reason to,1
receiving technical,1
recent appearance,1
receptive or,1
reclusive social,1
recognized it,1
recognized outcome,1
recommend with,1
recommendation is,1
recommendation i’m,1
recommending that,1
referred to,1
regard to,1
register their,1
regularly engaging,1
regularly monitor,1
relationship we,1
relationships by,1
relationships it,1
relationships the,1
release me,1
relieves communicators,1
remember once,1
remember one,1
remember staring,1
remember them,1
removed many,1
repeating over,1
replace current,1
reply as,1
report on,1
reported experiences,1
reported that,1
reports that,1
representation in,1
representation whilst,1
request and,1
require more,1
reruns i,1
rescued no,1
research evidence,1
research exploring,1
research supporting,1
research with,1
reshape my,1
resigned myself,1
resources for,1
resources some,1
respected still,1
respond to,1
responses they,1
responses without,1
responsibilities which,1
responsible global,1
result in,1
retreat from,1
return but,1
right is,1
right now,1
right to,1
rights it,1
risks parents,1
role social,1
running across,1
sadness and,1
safe and,1
said i,1
said it,1
said she,1
said to,1
said was,1
same but,1
same i,1
same way,1
sand castle,1
say i,1
say things,1
say what,1
saying things,1
school and,1
school team,1
see beyond,1
see her,1
see me,1
see that,1
see utterances,1
seeing my,1
seem to,1
seemingly devoid,1
seemingly silent,1
seems to,1
self care,1
self expression,1
self reported,1
self representation,1
send you,1
sense you,1
sensory music,1
sentence construction,1
sentences face,1
sentences simple,1
september but,1
set that,1
set the,1
settings families,1
settings to,1
settings wordpower,1
setup like,1
setup that,1
several advantages,1
several challenges,1
sexually despite,1
shadows moved,1
shadows were,1
shake the,1
share my,1
share them,1
shared with,1
she able,1
she became,1
she continue,1
she fell,1
she had,1
she is,1
she learns,1
she seems,1
she should,1
she the,1
she urged,1
she using,1
she was,1
she will,1
shell the,1
shining here,1
shocked and,1
shocked but,1
should continue,1
should die,1
shout and,1
show me,1
show off,1
side or,1
sight within,1
silent body,1
silent invisible,1
silent man,1
simple act,1
simple and,1
simple as,1
simply announce,1
simply because,1
simply existed,1
simply put,1
simply to,1
since she,1
since that’s,1
since they,1
since young,1
singing no,1
single for,1
single words,1
sinking into,1
skills amongst,1
skills of,1
slowly getting,1
slp expanded,1
slp for,1
slp involved,1
slp we,1
slp who,1
smiled i,1
so buttons,1
so communicators,1
so happy,1
so many,1
so more,1
so powerful,1
so that,1
so they've,1
so who,1
so why,1
social activism,1
social communication,1
social cues,1
social discourse,1
social issues,1
social participation,1
social relationships,1
social responsibilities,1
socially inappropriate,1
societal participation,1
society according,1
society at,1
society by,1
software and,1
software to,1
software’s such,1
software’s to,1
sole programmers,1
some i,1
some insight,1
some people,1
some places,1
some resources,1
some trial,1
somehow overwhelming,1
someone changing,1
someone i,1
someone new,1
someone referred,1
someone they,1
someone who,1
someone would,1
something from,1
something that,1
sometimes eat,1
son a,1
son had,1
sorry i,1
souls and,1
sound it,1
sounding like,1
sounds like,1
sounds the,1
space for,1
space that,1
speak but,1
speak louder,1
speak the,1
speak to,1
speak using,1
speak while,1
speaking about,1
speaks them,1
specializes in,1
specific gap,1
speech and,1
speech challenges,1
speech therapy,1
spellings and,1
spellings but,1
spend so,1
spend the,1
spending time,1
spent communicating,1
spent my,1
spoke up,1
spoke with,1
spread awareness,1
squeezes there,1
staring out,1
stark reality,1
start praacticalaac.org,1
starting with,1
starts with,1
stated by,1
states that,1
statistics report,1
stay connected,1
stifled and,1
still couldn't,1
still things,1
stopped going,1
stopped me,1
store a,1
stories expressing,1
story the,1
strange core,1
stranger walked,1
strapped into,1
strategy one,1
strong advocate,1
stronger i,1
struggled i,1
student knows,1
students only,1
study and,1
substitute for,1
success of,1
successful communication,1
such individuals,1
suggest that,1
suggested lots,1
suggestions given,1
suitable caregivers,1
supplement the,1
support adults,1
support from,1
support groups,1
support my,1
support people,1
support support,1
support the,1
support two,1
supported so,1
supporting a,1
supporting the,1
sure what,1
surprise that,1
surrounded by,1
symbol from,1
symbols to,1
syntaxes this,1
system is,1
system the,1
systems but,1
ta da,1
take away,1
take control,1
take from,1
take me,1
take place,1
taken a,1
taken home,1
takes some,1
taking care,1
talk to,1
talking about,1
taught myself,1
tc recognized,1
teaching core,1
teaching others,1
teaching sentence,1
teaching your,1
team including,1
team they,1
tech aac,1
tech forms,1
technical support,1
technology can,1
technology comes,1
technology has,1
technology into,1
technology research,1
technology that,1
teletherapy so,1
tell the,1
telling our,1
temptations several,1
tenderness i,1
terrible darkness,1
terror knowing,1
test for,1
tested by,1
than 10,1
than merely,1
than one,1
than they,1
than words,1
than you,1
that 42,1
that 47,1
that 81.3,1
that actions,1
that all,1
that better,1
that by,1
that communicating,1
that doesn't,1
that each,1
that individuals,1
that many,1
that matter,1
that may,1
that more,1
that my,1
that nobody,1
that not,1
that open,1
that others,1
that participants,1
that right,1
that simple,1
that some,1
that sometimes,1
that statistics,1
that the,1
that touchchat,1
that true,1
that using,1
that will,1
that would,1
that.typically you,1
that’s the,1
the 42,1
the act,1
the actual,1
the backgrounds,1
the beginning,1
the belief,1
the canadian,1
the car,1
the child,1
the children’s,1
the clients,1
the cognitive,1
the community,1
the compatibility,1
the confidence,1
the core,1
the current,1
the data,1
the deepest,1
the devices,1
the doctors,1
the dog,1
the door,1
the evolution,1
the facebook,1
the feeling,1
the findings,1
the fleeting,1
the floor,1
the gap,1
the goal,1
the hours,1
the idea,1
the image,1
the increased,1
the inflection,1
the integration,1
the intelligence,1
the ipa,1
the keyboard,1
the lego,1
the letters,1
the light,1
the location,1
the loss,1
the message,1
the narrative,1
the opportunity,1
the original,1
the outset,1
the pages,1
the pandemic,1
the perfect,1
the positive,1
the power,1
the preconceptions,1
the pressure,1
the problem,1
the pronunciation,1
the quality,1
the recent,1
the right,1
the role,1
the settings,1
the skills,1
the slp,1
the social,1
the sole,1
the stark,1
the store,1
the success,1
the thrill,1
the tragically,1
the tv,1
the user,1
the vegetable,1
the vocabulary,1
the waves,1
the way,1
the wide,1
the window,1
the wordpower42,1
the world,1
the worst,1
the years,1
their condition,1
their dad,1
their darkest,1
their disabilities,1
their everyday,1
their friend’s,1
their heads,1
their humour,1
their multidimensional,1
their opinions,1
their own,1
their protest,1
their relationships,1
their representation,1
their rights,1
their son,1
their speech,1
their use,1
their various,1
their voice,1
them a,1
them all,1
them are,1
them become,1
them essentially,1
them feel,1
them for,1
them more,1
them non,1
them over,1
them present,1
them register,1
them seem,1
them sometimes,1
them take,1
them that,1
them the,1
them which,1
them with,1
themselves and,1
themselves it,1
then build,1
then everything,1
then when,1
theory research,1
therapy her,1
therapy team,1
there are,1
there was,1
there were,1
these groups,1
these next,1
they belong,1
they can't,1
they could,1
they decided,1
they deleted,1
they did,1
they do,1
they expand,1
they expected,1
they felt,1
they get,1
they had,1
they keys,1
they knew,1
they need,1
they our,1
they take,1
they think,1
they treated,1
they want,1
they've deleted,1
thing that,1
things that,1
things were,1
think about,1
think because,1
think for,1
think tc,1
think that,1
think twice,1
think your,1
thinking i,1
this area,1
this does,1
this i,1
this if,1
this in,1
this is,1
this matter,1
this may,1
this means,1
this opportunity,1
this part,1
this relieves,1
this school,1
this themselves,1
this to,1
this using,1
this vocabulary,1
this was,1
this we,1
those and,1
those of,1
those to,1
those were,1
those who,1
thought a,1
thought about,1
thought no,1
thought to,1
thoughts and,1
thoughts for,1
thoughts i,1
thoughts so,1
threats also,1
three it,1
three month,1
thrill of,1
through a,1
through i,1
through intuition,1
through me,1
through motor,1
through my,1
through the,1
thrown about,1
thrust into,1
tiktok it,1
time again,1
time and,1
time by,1
time establishing,1
time for,1
time found,1
time it,1
time looking,1
time on,1
time someone,1
times i,1
times simply,1
to 20,1
to aac,1
to abandon,1
to access,1
to add,1
to allow,1
to and,1
to bear,1
to being,1
to bet,1
to buffer,1
to buy,1
to change,1
to collaborate,1
to collect,1
to commands,1
to comment,1
to comprehend,1
to construct,1
to control,1
to core,1
to cry,1
to deal,1
to deserve,1
to details,1
to die,1
to disappear,1
to do,1
to either,1
to enrich,1
to examine,1
to expand,1
to express,1
to expression,1
to face,1
to facebook,1
to feel,1
to fight,1
to finally,1
to find,1
to form,1
to fringe,1
to function,1
to give,1
to help,1
to her,1
to increase,1
to inquire,1
to lack,1
to learn,1
to let,1
to navigate,1
to notice,1
to online,1
to only,1
to others,1
to play,1
to program,1
to put,1
to regularly,1
to replace,1
to reshape,1
to retreat,1
to return,1
to say,1
to see,1
to shout,1
to simply,1
to some,1
to someone,1
to statistics,1
to stay,1
to take,1
to tell,1
to they,1
to think,1
to three,1
to truly,1
to turn,1
to two,1
to typically,1
to us,1
to vanish,1
to various,1
to wake,1
to well,1
to whisper,1
to whitney,1
to write,1
to you,1
to your,1
today brings,1
today i,1
together gradually,1
together if,1
together she,1
told i,1
told me,1
told that,1
told to,1
toll on,1
too but,1
too close,1
too may,1
too much,1
took someone,1
tools i,1
tortured by,1
totally alone,1
touchchat and,1
touchchat as,1
touchchat device,1
touchchat has,1
touchchat vocabularies,1
touchchat was,1
touchchat wordpower,1
tracks i,1
tragically brain,1
training for,1
training with,1
transformed how,1
trapped inside,1
trapped with,1
treated me,1
treatment network,1
trial and,1
truly possible,1
truly say,1
truly see,1
try to,1
turn me,1
tv watching,1
twice about,1
twitter and,1
twitter pinterest,1
two hours,1
two turned,1
two two,1
two way,1
two words,1
type them,1
typically developing,1
uk government,1
uk this,1
unable to,1
undeniable that,1
understand everything,1
understand what,1
understanding and,1
understanding their,1
understood how,1
undoubtedly increased,1
unique opportunity,1
unnecessary additions,1
until i,1
up a,1
up and,1
up every,1
up how,1
up lamp,1
up sinking,1
up social,1
up think,1
up with,1
upon and,1
upon the,1
urged my,1
us human,1
us never,1
us so,1
us telling,1
us to,1
us words,1
usage patterns,1
use and,1
use for,1
use forms,1
use her,1
use in,1
use symbols,1
use to,1
used for,1
used the,1
user to,1
users a,1
users feel,1
users here’s,1
users in,1
users increased,1
users of,1
users regularly,1
users will,1
uses aac,1
using any,1
using touchchat,1
using wp42,1
utter powerlessness,1
utterances modelled,1
utterances with,1
utterly alone,1
vacant shell,1
valuable resources,1
valuable to,1
values and,1
vanish into,1
vanished other,1
variety of,1
various facets,1
various forms,1
vegetable deserving,1
vegetable having,1
verbally and,1
verbally to,1
versions of,1
very dark,1
very hard,1
very low,1
vibrant mind,1
victim a,1
videos could,1
videos on,1
vile online,1
virtually impossible,1
virtually social,1
visibility of,1
vocab when,1
vocabularies and,1
vocabulary back,1
vocabulary besides,1
vocabulary by,1
vocabulary drink,1
vocabulary from,1
vocabulary in,1
vocabulary is,1
vocabulary just,1
vocabulary pageset,1
vocabulary such,1
vocabulary than,1
vocabulary that,1
vocabulary to,1
vocabulary when,1
vocabulary words,1
vocabulary you're,1
voice for,1
voice heard,1
voice i,1
voices type,1
vowel combos,1
wait to,1
waiting for,1
wake up,1
walk through,1
walked past,1
want and,1
want more,1
wants needs,1
warmly as,1
was amazing,1
was as,1
was aware,1
was began,1
was beginning,1
was being,1
was best,1
was but,1
was completely,1
was confused,1
was developed,1
was disregarded,1
was entombed,1
was exhilarating,1
was feeling,1
was filled,1
was going,1
was happening,1
was i,1
was laid,1
was like,1
was martin,1
was my,1
was no,1
was often,1
was perceived,1
was picked,1
was really,1
was slowly,1
was spent,1
was that,1
was through,1
was thrust,1
was tortured,1
was trapped,1
was using,1
was waiting,1
was watching,1
washed away,1
wasn't it,1
wasn't only,1
watching barney,1
watching unfortunately,1
water sensory,1
waves and,1
way a,1
way an,1
way communication,1
way i,1
way of,1
way others,1
ways moreover,1
we communicate,1
we do,1
we don't,1
we keep,1
we must,1
we without,1
week whether,1
well if,1
well my,1
well nothing,1
well recognized,1
went to,1
were active,1
were as,1
were charged,1
were designed,1
were going,1
were kind,1
were many,1
were projected,1
were put,1
were the,1
weren't sure,1
we’re trying,1
what a,1
what had,1
what it,1
what it's,1
what makes,1
what person,1
what she,1
what their,1
what was,1
wheelchair today,1
when all,1
when home,1
when she,1
when supporting,1
when they,1
when trying,1
when we,1
when whether,1
where i,1
where important,1
where the,1
whether i,1
whether through,1
whether we,1
which can,1
which different,1
which helps,1
which takes,1
while he,1
while in,1
while interacting,1
while those,1
while using,1
whilst enriching,1
whisper a,1
whitney houston,1
who are,1
who has,1
who i,1
who me,1
who speaks,1
who specializes,1
who uses,1
who we,1
who were,1
who will,1
whole again,1
why but,1
why does,1
wide diversity,1
widely accepted,1
will allow,1
will change,1
will learn,1
will need,1
will not,1
will please,1
will send,1
will support,1
will to,1
williams who,1
window as,1
wishes others,1
wishing you,1
with 10,1
with 25,1
with aac,1
with accompanying,1
with additional,1
with caution,1
with community,1
with developmental,1
with digital,1
with disabilities,1
with disbelief,1
with enormous,1
with fantasies,1
with hashtags,1
with joan,1
with language,1
with me,1
with memes,1
with messaging,1
with more,1
with myself,1
with no,1
with only,1
with people,1
with processing,1
with several,1
with someone,1
with that.typically,1
with them,1
with this,1
with those,1
with to,1
with vile,1
with was,1
with what,1
within our,1
within the,1
within their,1
within this,1
within you,1
without any,1
without it,1
wonder do,1
wondered about,1
wondering if,1
word of,1
word on,1
wordpower for,1
wordpower novachat,1
words are,1
words as,1
words but,1
words dismissal,1
words however,1
words i,1
words in,1
words include,1
words it's,1
words some,1
words that,1
words what,1
words with,1
work i,1
work thinking,1
working relationship,1
working with,1
world i,1
world knows,1
world once,1
world was,1
worry about,1
worse eventually,1
worse i,1
worst was,1
worthless there,1
worthy of,1
would call,1
would change,1
would choose,1
would detract,1
would eventually,1
would happen,1
would listen,1
would need,1
would not,1
would only,1
would say,1
would see,1
would start,1
wp42 setup,1
write you,1
year i,1
year old,1
year turned,1
years however,1
years people,1
years that,1
yes no,1
yes starting,1
yes to,1
yet another,1
yet i,1
yet utterly,1
you as,1
you being,1
you could,1
you feel,1
you for,1
you have,1
you listening,1
you or,1
you some,1
you think,1
you through,1
you want,1
you will,1
you're not,1
you're teaching,1
young adults,1
young communicators,1
young individuals,1
young people,1
your body,1
your client,1
your emotions,1
your followers,1
your keyboard,1
your message,1
your personality,1
your student,1
your students,1
yourself because,1
